Caloric Value,Fat,Saturated Fats,Carbohydrates,Sugars,Protein,Dietary Fiber,Cholesterol,Sodium,Calcium,Magnesium,Potassium,Iron,Zinc,Phosphorus,Vitamin A,Vitamin C,Vitamin D,Vitamin E,Water
273,33.50651989,16.33887851,196.2744025,47.78104089,76.65358467,43.3572291,206.4136671,578.1433305,905.4909654,275.7000231,2189.298165,5.731600408,10.62202292,1029.228105,3885.3607,161.2299978,13.2228938,22.18742165,85.17063618
267,16.60494584,21.83003907,28.8075424,133.3721472,42.3535441,29.75988882,36.11627364,2402.666434,1107.089236,289.2340305,3134.394919,12.0206884,9.753028586,1032.098162,927.2846726,73.85873388,98.02514235,41.60469003,90.41131488
269,11.27102333,11.91375654,178.1952984,90.8384886,61.11059423,29.46656861,281.558935,2048.760125,537.3356379,246.8565225,367.3308174,14.56825856,5.148166753,500.7140301,4126.82715,107.5503333,39.9781978,41.32151535,84.09037233
492,42.57186066,13.37430469,172.8305305,124.1793966,67.79635415,49.5432787,54.35498372,1663.440184,443.4524901,44.54555246,1225.110204,18.85493911,1.856041792,744.1436772,3869.32774,297.9745819,23.51475114,10.25463915,19.27375241
293,49.29809813,12.73231793,172.5914274,147.6179613,12.45330255,38.07977819,186.826021,1451.515125,1155.783342,273.9801876,944.1774307,17.69188931,6.693130473,370.8261192,3023.942652,41.38132669,17.9611299,35.35591544,30.47034287
616,28.6560582,17.00474218,185.0114233,43.97241023,56.72721111,22.67239647,66.80282374,2771.181137,561.5802978,34.9969373,3459.247471,10.54624841,2.366939342,394.5209141,1752.289972,432.5927238,67.09256964,15.2415055,10.28094862
128,12.72556786,4.351630114,206.1757018,144.2091873,72.3854787,35.662453,92.16492511,264.5680959,612.4056605,242.4956333,1423.925251,15.60572609,14.24054305,132.2659238,1386.292161,481.1348428,61.33508444,15.57714083,37.31591124
264,17.25382969,1.719366157,243.4468099,59.03280234,20.89552388,20.07229311,163.9375625,877.7723991,454.3973532,298.4366591,2590.883177,11.4618227,7.389977557,1355.44517,697.2571392,130.9062361,64.71166018,15.52105577,19.77466621
521,5.827580445,8.390318598,88.24800884,58.44127381,79.16001316,12.21489766,125.1580256,1082.316668,1095.980744,92.27825734,2428.065557,11.27772586,5.100258028,394.9893311,2597.809628,230.5466816,9.712596724,36.55284413,52.55140108
438,46.1434463,17.91233831,249.264329,51.71767853,60.45841415,30.24574197,48.06768029,2358.156146,704.2988058,338.2325829,821.0762074,2.737468188,11.61140903,418.5474277,2967.77829,20.845881,89.45992377,12.26147605,70.94147397
595,10.29879873,5.844482851,154.4941479,81.66973349,95.46106964,46.48092281,51.28092073,2977.918129,926.5007753,21.83798416,912.5921127,2.959684331,7.720254592,491.4420057,1860.761054,323.9480101,39.53737328,1.044385927,88.70547655
464,30.9432414,17.1623784,32.34690095,23.96761143,9.03011833,46.52783648,125.4434364,759.9780185,983.5777261,339.0870168,1056.367516,10.82590549,4.995493348,278.3713004,2429.259432,212.8237684,32.02357124,36.04660582,77.42954486
441,17.33248493,24.27788911,26.97976948,83.50301132,30.20598307,17.75335863,227.1848935,2629.206636,443.1263982,189.5283298,1497.832746,5.742800127,12.27353226,994.9680365,1881.220841,142.3286484,46.77378328,9.388052448,94.47270362
599,29.93801011,3.253617179,106.9291124,81.71401705,62.14761853,26.85619584,269.3893941,2500.337143,548.748481,94.85929657,896.7052232,0.910219598,13.07370619,205.2001344,3240.929681,111.3501842,39.61654051,6.11963737,14.85084614
610,34.31391748,17.14245084,237.6201234,114.5233701,33.17319166,11.37015903,25.23829868,712.739323,1025.742541,62.17347655,166.8150413,14.59536448,10.25861841,287.8833969,4516.170118,330.4713081,86.49412331,12.63828991,11.09618519
426,42.33838117,11.65000526,215.2274711,125.2138443,72.87029559,49.78592437,117.9311723,1228.031112,467.7436544,381.7897954,3089.936393,1.133488635,1.180984125,1002.659417,903.209284,213.9463452,92.99683654,19.61512559,69.52043025
316,14.28895723,21.83541411,238.6983398,66.6257612,77.10550184,49.07477749,30.07366912,1258.534964,963.0254035,38.33957916,3383.073427,12.1078984,8.711681762,575.5248687,1968.903169,98.03305162,31.04186843,24.31941005,36.04171692
400,5.49481229,5.251594947,160.0080264,46.04765415,14.73901659,32.82593756,4.97774419,2935.750972,1132.141171,87.64643378,1261.339316,11.01427899,11.56777622,1091.126957,790.2561594,347.6634499,86.52964494,3.183931995,32.81509145
231,11.15985335,17.62302285,137.6577094,39.6408997,53.8161741,40.41628892,198.5156048,583.6311091,766.691929,145.6507155,1250.92339,19.39188647,2.479293675,880.3946425,3162.224475,286.8854187,78.37078982,48.5580933,39.77983789
169,45.50083888,21.11476695,52.76123274,29.99895167,53.34460278,36.0399079,180.7348326,2407.516015,902.8713806,251.8915911,124.1121634,9.942156217,3.815725895,458.4296423,3671.465496,430.7493069,93.14995956,36.08708962,34.28164521
351,44.32505349,23.67074127,105.1758985,9.589489748,40.08167317,30.06475273,48.90573414,1035.868507,975.8619088,222.4724233,2412.85234,1.740228009,13.29617902,1011.159131,4666.37239,67.56319045,25.32928091,16.8365092,56.02927657
